CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn,Number of Dependents,Mobile App Usage,Marketing Number of Cold Call,Marketing Number of Email,Marketing Number of SMS
7073-SJMPE,0,,Yes,,,,Yes,Fiber optic,No,,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.39,Yes,2.0,,1.0,0.0,20.0
4624-MQGHP,1,0.0,No,Yes,25.0,Yes,No,,Yes,No,No,No,,,Month-to-month,,,69.71,No,,,89.0,75.0,328.0
5794-TMPKA,1,0.0,Yes,Yes,7.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,,Mailed check,90.57,No,,Yes,,16.0,88.0
9190-CMEAQ,0,0.0,No,No,,Yes,No,DSL,No,Yes,No,,No,No,Month-to-month,Yes,,54.63,Yes,0.0,,0.0,1.0,101.0
9309-YYDYY,0,0.0,No,No,1.0,,No,DSL,No,No,No,No,,No,Month-to-month,No,Mailed check,43.82,No,0.0,,2.0,,12.0
1129-XOHPI,1,,No,,32.0,Yes,No,DSL,No,No,No,Yes,,No,Month-to-month,,Mailed check,49.75,No,0.0,,,,428.0
2731-XWNWJ,0,0.0,No,,2.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,No,2.0,Yes,4.0,4.0,
0671-TTKAI,0,,,Yes,34.0,Yes,Yes,Fiber optic,Yes,No,No,No,,No,Month-to-month,Yes,Electronic check,89.55,No,,,68.0,,358.0
7337-FIATG,0,0.0,No,,,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.23,No,0.0,Yes,,54.0,
8604-TWGHP,1,,No,No,,,No phone service,DSL,No,No,No,No,,No,Month-to-month,Yes,Electronic check,25.46,No,0.0,Yes,130.0,135.0,389.0
9596-YGUOC,1,0.0,No,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.54,No,0.0,No,9.0,9.0,
8514-RESPR,1,0.0,Yes,No,48.0,Yes,No,Fiber optic,No,,Yes,Yes,Yes,Yes,One year,,Electronic check,105.84,Yes,0.0,No,97.0,,402.0
0601-AGXIW,0,0.0,No,No,,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,,Mailed check,74.29,No,0.0,,14.0,,50.0
9607-HIQMW,0,1.0,No,No,56.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.66,No,0.0,,211.0,,605.0
9181-UKXFK,1,1.0,Yes,Yes,50.0,Yes,No,Fiber optic,No,No,No,No,,Yes,Month-to-month,,Electronic check,71.48,No,2.0,,194.0,,637.0
2585-PBDFO,1,0.0,No,No,31.0,Yes,Yes,Fiber optic,No,,Yes,No,No,Yes,Month-to-month,,Electronic check,90.71,No,0.0,,93.0,67.0,
0503-WJQCD,1,0.0,,Yes,9.0,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,,Month-to-month,Yes,Mailed check,19.62,No,1.0,,34.0,27.0,96.0
6220-NAWOQ,0,1.0,No,,,No,No phone service,DSL,No,,Yes,No,No,,Month-to-month,Yes,Credit card (automatic),45.47,No,,,32.0,32.0,109.0
2222-TZKKH,1,,No,,54.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,,Month-to-month,No,Credit card (automatic),113.86,Yes,0.0,Yes,,233.0,688.0
7024-HTMFU,0,,No,No,12.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.12,No,0.0,No,,25.0,97.0
9722-TIPSX,0,0.0,Yes,No,,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),58.27,No,0.0,,183.0,221.0,627.0
3574-DVTLO,0,0.0,,No,,No,No phone service,DSL,No,,No,No,Yes,Yes,One year,Yes,Credit card (automatic),44.52,No,0.0,,80.0,97.0,444.0
3295-TLLXS,1,1.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.17,Yes,0.0,,5.0,4.0,
6583-JFUJX,0,0.0,Yes,No,20.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,,Bank transfer (automatic),107.59,Yes,0.0,,124.0,125.0,
8691-OWEII,0,,,,13.0,Yes,Yes,Fiber optic,No,No,No,No,,No,Month-to-month,Yes,,86.77,No,0.0,,51.0,47.0,179.0
6743-TFTIZ,1,0.0,No,,46.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,,Mailed check,79.83,No,1.0,Yes,108.0,131.0,513.0
4892-PLSTR,0,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,,Credit card (automatic),90.75,No,,,,159.0,627.0
4330-XSIZE,1,0.0,No,No,1.0,No,No phone service,,Yes,No,Yes,No,No,No,Month-to-month,,Electronic check,39.82,Yes,0.0,,0.0,1.0,8.0
7178-XQLKH,0,0.0,No,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,,106.27,Yes,0.0,Yes,209.0,267.0,
4745-AYRPC,0,0.0,No,No,,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,,Mailed check,70.32,Yes,0.0,,62.0,48.0,82.0
9049-KHBEZ,0,,No,,28.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,64.88,No,0.0,,67.0,64.0,307.0
0699-GMHUL,1,0.0,Yes,Yes,,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),63.79,No,1.0,Yes,206.0,240.0,
2503-OTBWJ,1,0.0,No,Yes,33.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,,Electronic check,97.89,Yes,4.0,Yes,,209.0,313.0
0582-SFUTC,1,0.0,,Yes,,Yes,No,Fiber optic,No,Yes,Yes,,Yes,Yes,Two year,,,103.47,No,,,,218.0,
1796-YAPYK,0,,Yes,Yes,34.0,,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,,Credit card (automatic),84.65,Yes,1.0,,103.0,139.0,
5730-ZPEVT,0,,Yes,,24.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,,Electronic check,95.75,Yes,1.0,,148.0,175.0,
4248-GPONT,0,0.0,,No,42.0,Yes,Yes,Fiber optic,No,,Yes,Yes,,Yes,Month-to-month,,Electronic check,111.25,Yes,0.0,,215.0,,411.0
8605-RLGHR,0,0.0,Yes,,50.0,Yes,Yes,Fiber optic,Yes,,Yes,No,Yes,,One year,,Electronic check,104.5,No,2.0,No,122.0,,402.0
3561-UNUUF,0,0.0,Yes,No,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,,Two year,No,Credit card (automatic),19.83,No,0.0,Yes,228.0,228.0,893.0
9195-CKLFX,1,0.0,No,No,,Yes,No,DSL,No,,Yes,No,,No,Month-to-month,No,Credit card (automatic),54.88,Yes,,,47.0,50.0,249.0
2930-KATWC,1,0.0,Yes,,24.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,,Electronic check,54.59,No,1.0,,,89.0,
3076-RWCLC,1,1.0,Yes,No,61.0,No,No phone service,DSL,No,,No,No,No,No,Month-to-month,Yes,Electronic check,32.99,No,,,,133.0,655.0
2396-CJRGC,1,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,,Yes,Two year,Yes,Credit card (automatic),113.28,No,,,260.0,496.0,933.0
6170-RAXYK,0,1.0,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,,,85.68,Yes,0.0,No,29.0,28.0,73.0
4361-WXLDC,1,0.0,No,Yes,,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.19,No,,Yes,22.0,,95.0
9845-IVBRH,0,0.0,Yes,No,26.0,Yes,No,Fiber optic,No,No,No,,Yes,Yes,Month-to-month,Yes,Electronic check,89.09,Yes,0.0,,,27.0,188.0
7243-WKUAI,1,1.0,Yes,,,Yes,No,Fiber optic,No,No,No,Yes,No,,Two year,Yes,Electronic check,75.29,No,,Yes,146.0,,524.0
4875-DSGGC,1,,Yes,Yes,69.0,Yes,No,DSL,Yes,Yes,No,No,,No,One year,Yes,Credit card (automatic),58.68,Yes,1.0,,,379.0,785.0
7406-EFNBC,0,0.0,No,Yes,,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.34,No,25.0,,148.0,184.0,577.0
2897-GCMPV,0,1.0,,,,Yes,No,Fiber optic,No,Yes,No,No,,,One year,Yes,Bank transfer (automatic),95.09,No,0.0,,91.0,92.0,
1150-RFTBJ,0,0.0,,,7.0,,No phone service,DSL,No,No,No,No,No,No,Month-to-month,,Mailed check,24.86,No,1.0,,17.0,,77.0
7906-LOMJM,0,0.0,No,No,62.0,,Yes,Fiber optic,No,Yes,No,Yes,,Yes,Month-to-month,No,Credit card (automatic),105.09,No,,,,220.0,751.0
8805-PEIRL,0,0.0,No,Yes,,,No,No,No internet service,,No internet service,No internet service,No internet service,,One year,,Mailed check,20.67,No,1.0,Yes,,90.0,248.0
9109-AERWD,1,1.0,Yes,,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),100.65,No,0.0,No,362.0,,775.0
9101-HWVSU,0,0.0,,No,13.0,Yes,Yes,DSL,Yes,Yes,No,No,No,,Month-to-month,Yes,Bank transfer (automatic),59.75,Yes,0.0,,103.0,96.0,
7183-AHKFQ,1,0.0,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,,Electronic check,113.41,No,0.0,,,176.0,574.0
3232-AJGGA,0,0.0,No,No,,Yes,Yes,Fiber optic,No,No,Yes,No,No,,Month-to-month,Yes,Credit card (automatic),79.81,Yes,,,222.0,170.0,
3908-MFSOI,1,0.0,No,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,,Month-to-month,Yes,Electronic check,94.29,Yes,0.0,Yes,13.0,10.0,101.0
5118-UHFCM,0,0.0,No,No,,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.64,No,,,3.0,,
9290-KBAQK,0,,Yes,No,,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,,One year,No,Bank transfer (automatic),100.26,No,,No,188.0,204.0,701.0
4134-AJBQU,1,0.0,,Yes,,Yes,No,Fiber optic,No,,No,No,,Yes,Month-to-month,,,80.27,Yes,1.0,Yes,,,11.0
4942-QHKIY,0,,,Yes,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,Month-to-month,,Credit card (automatic),19.49,No,2.0,,32.0,29.0,107.0
0962-PCGKG,1,,No,No,69.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),71.05,No,,,237.0,,873.0
3074-TPVHC,1,0.0,,No,,Yes,No,Fiber optic,No,,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.46,No,0.0,Yes,,239.0,
2486-MIFFI,0,1.0,Yes,No,61.0,Yes,Yes,,No,No,Yes,Yes,Yes,Yes,One year,,,105.2,Yes,0.0,,258.0,,
2264-RSFHE,0,0.0,Yes,,15.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,,Electronic check,79.92,No,1.0,Yes,46.0,,194.0
5108-OAZNR,1,0.0,,No,,Yes,Yes,DSL,Yes,No,Yes,No,,Yes,Month-to-month,No,Electronic check,81.32,No,,,,38.0,138.0
9784-ZUYYP,1,0.0,No,No,8.0,Yes,No,Fiber optic,No,,Yes,,Yes,Yes,Month-to-month,,Electronic check,99.87,Yes,0.0,No,,,81.0
2791-SCRTX,1,,Yes,Yes,10.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,,Credit card (automatic),69.51,No,2.0,,,,93.0
7085-RKSJZ,1,0.0,No,,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.38,No,,No,,,159.0
3015-UZXET,1,0.0,No,Yes,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,One year,No,Credit card (automatic),19.59,No,,,45.0,,
4994-WUZBI,1,1.0,Yes,No,60.0,,Yes,DSL,Yes,Yes,No,No,No,No,One year,,Electronic check,61.63,No,0.0,,205.0,,778.0
1062-WMRUO,0,,,No,32.0,,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.79,No,0.0,,,64.0,347.0
5005-LHKMQ,0,,Yes,Yes,,,Yes,Fiber optic,No,,Yes,,No,No,Two year,No,Mailed check,86.23,No,2.0,No,146.0,,
5018-DNKNO,1,0.0,Yes,,,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.56,No,1.0,,39.0,47.0,161.0
9764-VFYRO,0,0.0,Yes,No,16.0,,Yes,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.24,No,,,62.0,50.0,183.0
6911-NXXPA,1,0.0,,Yes,6.0,Yes,No,Fiber optic,No,No,No,No,,No,Month-to-month,No,Credit card (automatic),69.18,No,2.0,,,12.0,48.0
4419-ITVBX,1,,No,,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,,109.64,Yes,1.0,Yes,305.0,222.0,952.0
7017-ZHFCU,1,0.0,Yes,,,Yes,Yes,No,No internet service,No internet service,No internet service,,No internet service,,Two year,Yes,Mailed check,25.88,No,1.0,,219.0,,743.0
3802-DXKSQ,1,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,,Mailed check,19.57,No,0.0,Yes,2.0,,
1676-DFRSX,0,0.0,Yes,Yes,22.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,,Bank transfer (automatic),102.33,Yes,2.0,,,106.0,
6401-ZEASL,1,0.0,No,No,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,,Credit card (automatic),90.76,No,0.0,,133.0,137.0,
1480-VEHRU,0,0.0,Yes,No,51.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.67,No,,Yes,136.0,131.0,453.0
5263-TZIJG,1,0.0,Yes,Yes,35.0,,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.7,No,1.0,Yes,,,418.0
1616-RPGMS,0,0.0,No,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,No,Mailed check,19.56,No,,Yes,109.0,,609.0
7088-FGIVQ,0,0.0,No,No,,Yes,Yes,,No,No,No,No,Yes,Yes,One year,No,,98.25,Yes,0.0,,,,
3844-ILUMG,1,1.0,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,,Two year,,Bank transfer (automatic),86.12,No,0.0,,,,764.0
6564-ZUCON,0,1.0,No,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,,Electronic check,95.01,No,,,,131.0,528.0
9391-XTFVF,0,0.0,No,,28.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,One year,,Mailed check,19.57,No,2.0,Yes,84.0,88.0,
0662-BTBZE,1,0.0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,No,0.0,,111.0,,465.0
6881-UHSKK,0,0.0,No,No,,,No,Fiber optic,No,No,No,No,,No,Month-to-month,No,Electronic check,70.58,Yes,0.0,,3.0,3.0,
4623-ZTGOL,0,0.0,,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.19,No,0.0,No,33.0,30.0,96.0
2516-DIISW,1,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Month-to-month,,Electronic check,19.58,Yes,0.0,Yes,,,7.0
4171-NPUXB,0,0.0,,,,Yes,No,Fiber optic,No,,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),88.41,Yes,0.0,No,38.0,37.0,218.0
5635-MNHFC,1,0.0,Yes,Yes,13.0,,No,DSL,Yes,No,No,No,,,One year,Yes,Electronic check,52.91,No,2.0,Yes,48.0,,131.0
8895-RWQRK,1,0.0,No,,36.0,No,No phone service,DSL,Yes,,Yes,No,No,No,Month-to-month,,Mailed check,39.14,No,0.0,,,103.0,425.0
6114-VQSTT,1,,Yes,Yes,,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.09,No,4.0,,141.0,169.0,822.0
8619-CWSVH,1,0.0,Yes,,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,,19.69,Yes,1.0,,5.0,5.0,9.0
5445-QCWHV,0,,Yes,,35.0,,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,,Mailed check,109.44,Yes,0.0,,171.0,,316.0
2988-QVLYE,1,0.0,Yes,,41.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,,,105.04,Yes,0.0,,85.0,,459.0
1056-WOTHL,0,1.0,No,No,21.0,Yes,Yes,Fiber optic,No,,No,No,Yes,,Month-to-month,Yes,,87.39,Yes,,,52.0,46.0,
9208-HTUBY,0,0.0,Yes,Yes,,Yes,No,Fiber optic,No,,No,,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.07,No,50.0,,7.0,,26.0
6912-RNGLL,1,1.0,No,No,9.0,Yes,Yes,Fiber optic,No,,Yes,No,Yes,Yes,Month-to-month,,Electronic check,99.81,Yes,,,,50.0,
5993-BYIKD,0,0.0,No,No,,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.21,No,,,33.0,30.0,107.0
5858-MEQZO,1,0.0,,,,Yes,No,Fiber optic,Yes,No,No,Yes,No,,Month-to-month,Yes,Bank transfer (automatic),89.19,No,0.0,,17.0,12.0,
5836-AYPDF,0,0.0,Yes,No,,Yes,Yes,,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,95.35,No,0.0,Yes,,,750.0
1982-WOFIJ,1,1.0,Yes,No,58.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,96.98,Yes,0.0,Yes,,,431.0
2029-ZRPXT,0,,,Yes,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,,Yes,Two year,,Bank transfer (automatic),116.01,No,1.0,No,,,582.0
1378-FCYEB,0,1.0,No,No,69.0,Yes,Yes,Fiber optic,No,Yes,No,No,,Yes,One year,Yes,Electronic check,100.27,No,0.0,,188.0,149.0,
7329-EVBNH,0,0.0,Yes,,49.0,Yes,Yes,DSL,Yes,,Yes,Yes,,Yes,One year,No,,79.07,No,0.0,Yes,156.0,,539.0
5559-AAYKI,1,1.0,,,1.0,,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,,Electronic check,96.02,Yes,0.0,,8.0,9.0,
4284-YVLMO,1,0.0,,No,23.0,Yes,No,DSL,No,Yes,No,No,,,Month-to-month,No,,49.5,No,,,71.0,,220.0
8171-QQZUP,1,0.0,Yes,,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,,Credit card (automatic),25.35,No,,,122.0,119.0,371.0
8138-IYINY,0,1.0,No,No,55.0,,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,,Electronic check,76.7,No,0.0,No,186.0,196.0,572.0
7757-DOLCN,1,0.0,Yes,No,64.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.99,No,0.0,Yes,164.0,182.0,
7413-EYZMG,1,0.0,Yes,,71.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,,99.64,No,0.0,,,154.0,703.0
0451-YPALY,0,0.0,No,,,,No,,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,69.9,No,,,14.0,,70.0
5623-QSYUL,1,1.0,Yes,No,7.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.0,Yes,0.0,No,28.0,31.0,73.0
4009-UTOEV,0,,Yes,No,,Yes,Yes,DSL,Yes,,No,Yes,No,No,Two year,Yes,,66.43,No,,,,128.0,
5216-FGAAI,0,0.0,No,No,34.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,79.16,No,0.0,Yes,123.0,,459.0
8864-NRJEI,0,1.0,Yes,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.17,No,0.0,No,130.0,,
2390-HSNGK,1,,No,No,17.0,Yes,Yes,Fiber optic,No,No,No,No,,No,Month-to-month,,Electronic check,87.36,Yes,0.0,Yes,4.0,4.0,91.0
7916-LVJNJ,0,0.0,No,No,1.0,Yes,No,Fiber optic,Yes,,No,No,,No,Month-to-month,Yes,,78.91,Yes,,,5.0,8.0,11.0
7788-XGOAC,1,0.0,No,No,36.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,,Electronic check,96.57,Yes,0.0,Yes,47.0,,380.0
7409-DHZIZ,1,0.0,,Yes,,,Yes,Fiber optic,No,,No,No,Yes,No,Month-to-month,,Mailed check,84.87,Yes,1.0,,137.0,,222.0
4250-YQRZT,1,0.0,Yes,,54.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,20.07,No,,,205.0,204.0,599.0
7412-RBVYR,1,0.0,Yes,No,54.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),82.78,No,,Yes,214.0,182.0,
0797-BYANY,0,,Yes,Yes,41.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,,No,Month-to-month,Yes,Bank transfer (automatic),91.03,No,3.0,Yes,143.0,146.0,515.0
7020-XTGEZ,0,,No,No,,No,No phone service,DSL,No,Yes,Yes,,,No,Month-to-month,No,Credit card (automatic),50.14,No,,No,,22.0,68.0
1940-VZPZA,1,,Yes,,,Yes,No,,Yes,No,No,Yes,,No,One year,,Mailed check,56.45,No,2.0,Yes,182.0,158.0,522.0
7522-LPBFC,0,0.0,,Yes,,,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.29,No,2.0,No,146.0,,743.0
7490-FKIEH,1,0.0,Yes,Yes,65.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,One year,,Bank transfer (automatic),20.43,No,2.0,Yes,,214.0,882.0
7712-SYNBW,1,,No,No,22.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,,,74.9,Yes,0.0,,145.0,120.0,255.0
6953-MNAER,1,0.0,Yes,Yes,,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,,100.26,No,2.0,Yes,,143.0,738.0
9162-VFYTI,1,1.0,,,,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,,Mailed check,85.75,No,0.0,No,,5.0,
2082-YTHYP,0,0.0,Yes,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,No,Mailed check,19.42,No,2.0,Yes,0.0,0.0,
6722-VICCG,0,0.0,Yes,No,22.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,,54.44,No,,,,68.0,242.0
1055-HXNTY,0,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,No,,No,Month-to-month,,Electronic check,70.07,Yes,,No,0.0,,7.0
3060-VNYQX,1,0.0,Yes,No,52.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,,Electronic check,102.68,No,,,172.0,184.0,601.0
3019-HJXBX,0,1.0,Yes,Yes,4.0,,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,,Electronic check,84.82,Yes,1.0,,16.0,8.0,
1097-DCLJY,0,0.0,No,No,46.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,,Electronic check,81.3,No,0.0,Yes,98.0,,541.0
0997-MYMWE,0,,Yes,Yes,27.0,Yes,No,,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.63,No,1.0,,61.0,73.0,291.0
1542-DQHCD,1,0.0,Yes,,8.0,,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.59,Yes,0.0,Yes,,,91.0
5426-XQUHF,0,0.0,No,No,,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.9,No,0.0,,95.0,72.0,256.0
5962-AMGRO,1,0.0,Yes,Yes,64.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,,Bank transfer (automatic),83.36,No,,,154.0,177.0,
8646-JJHVU,1,0.0,No,No,,No,No phone service,DSL,Yes,No,Yes,Yes,,Yes,Two year,No,Bank transfer (automatic),53.66,No,0.0,,192.0,,695.0
9018-XPPDX,0,1.0,No,No,37.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,,93.6,No,,No,143.0,133.0,396.0
4226-IUCVZ,1,1.0,Yes,,71.0,,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),95.33,Yes,0.0,No,,149.0,680.0
3788-MJUJT,0,,No,No,52.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,,70.39,No,0.0,,156.0,,
8787-UODGA,1,0.0,Yes,,69.0,Yes,Yes,DSL,No,,Yes,Yes,No,Yes,Two year,Yes,Electronic check,71.54,No,68.0,Yes,140.0,,746.0
3274-LSTAJ,1,,,Yes,1.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,,95.62,Yes,1.0,,6.0,4.0,12.0
1718-CBDSQ,0,0.0,Yes,Yes,67.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.0,No,2.0,,237.0,,
0005-HYJEI,1,,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.08,No,0.0,,2.0,3.0,9.0
5673-UPDVR,0,0.0,,,,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.15,No,0.0,,,85.0,
0440-IDQWS,0,0.0,,No,69.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,,Bank transfer (automatic),81.68,No,0.0,,216.0,,644.0
3757-TXRQY,1,,Yes,No,14.0,Yes,No,Fiber optic,No,,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.06,No,0.0,,34.0,,
9567-LEYDF,0,0.0,,Yes,47.0,Yes,No,DSL,Yes,,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.16,No,2.0,,,,525.0
5801-ZLRSF,0,0.0,Yes,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,No,Mailed check,20.09,No,0.0,Yes,49.0,,140.0
