id,emirates,established_year,furnish_status,monthly_rent_aed,num_of_bathroom,num_of_parking_space,num_of_rooms,property_facilities,property_location,property_name,property_size,property_type
14565,Abu Dhabi,,Not Furnished,1014.0,2.0,1.0,3.0,"Barbeque area, Sauna, Multipurpose hall, Jogging Track, Playground, Swimming Pool, Gymnasium, Cooking Allowed",Abu Dhabi - Jabal Ali,,926.0,Condominium
11684,Abu Dhabi,,Partially Furnished,936.0,2.0,1.0,3.0,"Parking, Air-Cond, Cooking Allowed, Washing Machine",Abu Dhabi - Mereiyeel,Pangsapuri Sri Alpinia,780.0,Condominium
11443,Dubai,2021.0,Fully Furnished,1326.0,2.0,1.0,3,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Business Bay,M Centura,850.0,Service Residence
11505,Dubai,2015.0,Partially Furnished,1014.0,2.0,2.0,2,"Swimming Pool, Sauna, Parking, Playground, Lift, Barbeque area, Multipurpose hall, Security, Gymnasium, Air-Cond, Cooking Allowed, Near MRT, Internet",Dubai - Trade Centre 1,The Court @ Central Residence,875.0,Service Residence
17287,Dubai,,Partially Furnished,624.0,2.0,,3,,Dubai - Al Qusais,"Desa Dua Aprt, Kepong(partial furnished🔥💥💫)",837.0,Apartment
16035,Dubai,,Partially Furnished,975.0,2.0,,3,,Dubai - Al Khabisi,Apartment Pantai Indah Fasa 1,750.0,Apartment
16878,Abu Dhabi,,Not Furnished,780.0,2.0,1.0,3.0,"Lift, Security, Parking, Playground",Abu Dhabi - Dubai Investment Park,Green Villa Apartment,950.0,Apartment
12805,Dubai,2010.0,Partially Furnished,936.0,2.0,1.0,2,"Parking, Security, Gymnasium, Swimming Pool, Air-Cond, Cooking Allowed, Near MRT",Dubai - Abu Hail,Axis Residence,739.0,Service Residence
11963,Abu Dhabi,,Partially Furnished,1560.0,3.0,2.0,4.0,"Club house, Parking, Security, Swimming Pool, Jogging Track, Barbeque area, Minimart, Playground, Gymnasium, Multipurpose hall, Air-Cond",Abu Dhabi - Al Yufrah,The Sanderson,1480.0,Condominium
13361,Abu Dhabi,,Partially Furnished,1014.0,2.0,2.0,3.0,"Security, Parking, Minimart, Lift, Cooking Allowed",Abu Dhabi - Al Hebiah,Idaman Residensi Selangorku,1000.0,Apartment
2888,Dubai,2021.0,Partially Furnished,1872.0,1.0,,2,"Security, Playground, Gymnasium, Swimming Pool, Air-Cond, Cooking Allowed, Washing Machine",Dubai - Al Murar,"The Park 2, Pavilion Bukit Jalil",750.0,Service Residence
8601,Dubai,,Partially Furnished,1170.0,2.0,1.0,3,"Parking, Security, Lift, Playground, Air-Cond, Cooking Allowed, Washing Machine, Internet",Dubai - Jumeirah,Prima Setapak,1231.0,Condominium
10794,Dubai,,Not Furnished,1092.0,1.0,1.0,2,"Parking, Squash Court, Security, Swimming Pool, Lift, Minimart, Air-Cond, Cooking Allowed, Near MRT",Dubai - Abu Hail,Villa Putra Putri,958.0,Condominium
7393,Dubai,2020.0,Fully Furnished,2574.0,2.0,2.0,2,"Playground, Swimming Pool, Gymnasium, Parking, Security, Lift, Air-Cond, Cooking Allowed, Washing Machine, Near MRT",Dubai - Al Rigga,UNA Serviced Apartment @ Peel,1012.0,Service Residence
1093,Abu Dhabi,,Not Furnished,1014.0,2.0,2.0,3.0,,Abu Dhabi - Al Meryal,Myra Putra,920.0,Apartment
16477,Dubai,,Fully Furnished,1170.0,2.0,1.0,3,"Minimart, Swimming Pool, Gymnasium, Tennis Court, Security, Playground, Parking, Barbeque area, Sauna, Squash Court, Lift, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Al Twar,Brem Park,1040.0,Condominium
8375,Abu Dhabi,,Partially Furnished,468.0,2.0,,3.0,"Minimart, Playground, Cooking Allowed",Abu Dhabi - Al Yufrah,Lestari Perdana Apartment,900.0,Apartment
16028,Dubai,2022.0,Fully Furnished,2496.0,2.0,2.0,3,"Parking, Barbeque area, Playground, Gymnasium, Swimming Pool, Lift, Security, Sauna, Multipurpose hall, Club house, Air-Cond, Cooking Allowed, Washing Machine",Dubai - Mirdif,The Ooak (Kiara 163),940.0,Condominium
526,Abu Dhabi,,Not Furnished,663.0,2.0,,3.0,"Parking, Multipurpose hall, Playground, Security, Cooking Allowed, Internet",Abu Dhabi - Grayteesah,Sentosa Apartment @ Setia Alam,660.0,Apartment
17282,Dubai,2020.0,Fully Furnished,1403.22,2.0,1.0,3,"Parking, Security, Swimming Pool, Squash Court, Minimart, Gymnasium, Playground, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Business Bay,Sentul Point Suite Apartment,876.0,Apartment
12022,Abu Dhabi,2021.0,Fully Furnished,1950.0,2.0,1.0,2.0,"Security, Barbeque area, Gymnasium, Parking, Playground, Swimming Pool",Abu Dhabi - Al Barsha,Aster Residence Cheras,650.0,Condominium
10821,Abu Dhabi,,Partially Furnished,624.0,1.0,,1.0,"Parking, Security, Playground, Swimming Pool, Multipurpose hall, Gymnasium",Abu Dhabi - Al Yufrah,,531.0,Service Residence
12633,Abu Dhabi,,Fully Furnished,858.0,1.0,1.0,2.0,"Parking, Security, Playground, Minimart, Multipurpose hall, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Abu Dhabi - Margab,PJS 2,750.0,Apartment
5089,Abu Dhabi,,Fully Furnished,1482.0,2.0,2.0,2.0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",Abu Dhabi - Al Yufrah,Green Park,1095.0,Condominium
4627,Abu Dhabi,,Not Furnished,545.22,2.0,1.0,3.0,Cooking Allowed,Abu Dhabi - Umm Al Mo'meneen,Residensi Warnasari 3,760.0,Apartment
12572,Dubai,,Fully Furnished,2730.0,1.0,,1,"Swimming Pool, Security, Lift, Gymnasium, Playground, Barbeque area, Multipurpose hall, Minimart, Air-Cond, Cooking Allowed, Near MRT, Internet, Washing Machine",Dubai - Al Nahda,Scarletz,450.0,Others
9772,Abu Dhabi,2006.0,Not Furnished,975.0,2.0,1.0,3.0,"Parking, Security",Abu Dhabi - Al Mankhool,Grandeur Tower,1076.0,Apartment
15688,Dubai,2017.0,Partially Furnished,780.0,1.0,,1,"Parking, Swimming Pool, Gymnasium, Security, Air-Cond, Cooking Allowed",Dubai - Al Rigga,Maxim Residences,750.0,Service Residence
15762,Dubai,,Partially Furnished,1170.0,2.0,1.0,3,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Cooking Allowed, Near MRT",Dubai - Jumeirah,Residensi Vista Wirajaya,884.0,Apartment
13765,Abu Dhabi,2023.0,Not Furnished,897.0,2.0,,3.0,"Security, Barbeque area, Playground, Gymnasium, Swimming Pool, Parking, Lift, Multipurpose hall",Abu Dhabi - Nadd Al Shiba,Kita Impian,901.0,Service Residence
585,Abu Dhabi,,Not Furnished,857.22,2.0,2.0,3.0,"Lift, Minimart, Playground, Sauna, Security, Swimming Pool, Parking, Gymnasium, Cooking Allowed",Abu Dhabi - Ghadeer Barashy,Seri Pinang Apartments @ Setia Alam,850.0,Apartment
8420,Dubai,,Partially Furnished,819.0,2.0,1.0,3,"Security, Lift, Parking, Near MRT, Cooking Allowed",Dubai - Oud Al Muteen,Dahlia Apt,806.0,Apartment
576,Dubai,,Partially Furnished,1014.0,1.0,,1,"Swimming Pool, Gymnasium, Tennis Court, Squash Court, Minimart, Playground, Jogging Track, Security, Lift, Parking, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Jumeirah,,620.0,Condominium
7946,Dubai,2020.0,Partially Furnished,1076.4,2.0,1.0,3,"Parking, Security, Playground, Jogging Track, Swimming Pool, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Lift, Minimart, Air-Cond",Dubai - Business Bay,One Maxim,900.0,Service Residence
1188,Dubai,,Not Furnished,858.0,1.0,1.0,2,"Playground, Jogging Track, Minimart, Cooking Allowed, Near MRT",Dubai - Zabeel,Flat wangsa maju seksyen 2 Blok G,560.0,Others
5109,Dubai,,Partially Furnished,1092.0,1.0,1.0,1,"Parking, Multipurpose hall, Gymnasium, Swimming Pool, Security, Sauna, Lift, Playground, Air-Cond, Cooking Allowed",Dubai - Rigga Al Buteen,Flexus Signature Suites,650.0,Condominium
4393,Dubai,,Fully Furnished,1794.0,2.0,,3,"Security, Swimming Pool, Squash Court, Gymnasium, Tennis Court, Playground, Barbeque area",Dubai - World Islands,,1100.0,Condominium
13257,Abu Dhabi,2021.0,Fully Furnished,624.0,1.0,,1.0,"Parking, Playground, Lift, Gymnasium, Security, Swimming Pool, Jogging Track, Air-Cond, Internet, Cooking Allowed, Near MRT, Washing Machine",Abu Dhabi - Al Yufrah,Equine Residence,872.0,Service Residence
9453,Dubai,1994.0,Fully Furnished,2730.0,2.0,1.0,3,"Parking, Squash Court, Barbeque area, Minimart, Gymnasium, Security, Playground, Tennis Court, Jogging Track, Sauna, Swimming Pool, Club house, Air-Cond, Washing Machine",Dubai - Mirdif,Mont Kiara Pelangi,1280.0,Condominium
11709,Dubai,,Partially Furnished,702.0,1.0,1.0,2,"Playground, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Zabeel,Section 2,600.0,Others
10034,Dubai,2006.0,Partially Furnished,1092.0,2.0,1.0,3,"Parking, Security, Lift, Minimart",Dubai - Business Bay,Pangsapuri Melur (Sentul),1100.0,Apartment
18064,Dubai,2021.0,Partially Furnished,1248.0,2.0,2.0,3,"Playground, Swimming Pool, Jogging Track, Barbeque area, Sauna, Multipurpose hall, Parking, Security, Gymnasium, Lift, Cooking Allowed",Dubai - Al Rigga,The Holmes 2,943.0,Condominium
10468,Abu Dhabi,2015.0,Partially Furnished,858.0,2.0,1.0,3.0,"Parking, Security, Swimming Pool, Barbeque area, Playground, Cooking Allowed",Abu Dhabi - Mereiyeel,Pangsapuri Seri Kasturi,863.0,Apartment
11183,Abu Dhabi,2007.0,Partially Furnished,1544.4,3.0,2.0,4.0,"Playground, Swimming Pool, Parking, Barbeque area, Security, Gymnasium, Minimart, Air-Cond, Cooking Allowed, Near MRT, Internet, Washing Machine",Abu Dhabi - Mereiyeel,Desa Impiana,1890.0,Others
134,Abu Dhabi,,Fully Furnished,1404.0,2.0,2.0,2.0,"Parking, Security, Lift, Swimming Pool, Gymnasium, Barbeque area, Multipurpose hall, Air-Cond, Cooking Allowed, Washing Machine",Abu Dhabi - Al Hudaiba,Amani Residences,733.0,Service Residence
5236,Dubai,,Fully Furnished,1716.0,2.0,,2,"Security, Lift, Parking, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Al Khawaneej,,834.0,Condominium
14423,Dubai,2021.0,Partially Furnished,1248.0,2.0,2.0,3,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Air-Cond, Cooking Allowed, Near MRT",Dubai - Business Bay,M Centura,850.0,Service Residence
16249,Dubai,2017.0,Fully Furnished,1950.0,2.0,1.0,2,"Parking, Security, Swimming Pool, Playground, Lift, Gymnasium, Minimart, Barbeque area, Multipurpose hall, Sauna, Air-Cond, Washing Machine, Cooking Allowed",Dubai - Corniche Deira,Sentrio Suites,856.0,Service Residence
3721,Dubai,,Partially Furnished,1482.0,2.0,2.0,3,,Dubai - Al Rigga,The Hamstead,1000.0,Condominium
1865,Abu Dhabi,2015.0,Fully Furnished,1014.0,2.0,2.0,2.0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Abu Dhabi - Al Yufrah,O2 Residence @ Puchong South,1350.0,Condominium
9636,Abu Dhabi,2016.0,Fully Furnished,1404.0,3.0,2.0,3.0,"Swimming Pool, Multipurpose hall, Parking, Security, Gymnasium, Playground, Tennis Court, Squash Court, Minimart, Barbeque area, Sauna, Club house, Jogging Track, Lift, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Abu Dhabi - Grayteesah,V-Residensi 2,1162.0,Service Residence
12499,Dubai,1993.0,Fully Furnished,2106.0,2.0,1.0,3,"Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Dubai - Mirdif,Mont Kiara Pines,1300.0,Apartment
15022,Dubai,,Not Furnished,663.0,1.0,,2,,Dubai - Zabeel,Seksyen 1 Wangsa Maju Flat,600.0,Others
15419,Abu Dhabi,,Partially Furnished,1014.0,2.0,2.0,3.0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Cooking Allowed",Abu Dhabi - Al Marmoom,Hillpark Residence,919.0,Service Residence
13691,Abu Dhabi,,Fully Furnished,1404.0,2.0,2.0,3.0,"Multipurpose hall, Parking, Jogging Track, Gymnasium, Security, Sauna, Lift, Swimming Pool, Playground, Minimart, Barbeque area, Air-Cond, Cooking Allowed, Washing Machine",Abu Dhabi - Lehbab,,883.0,Condominium
9774,Dubai,2007.0,Partially Furnished,1677.0,2.0,1.0,4,"Security, Parking, Playground, Lift, Swimming Pool, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court, Air-Cond, Cooking Allowed, Near MRT",Dubai - Zabeel,Desa Putra (Wangsa Maju),1268.0,Condominium
6791,Abu Dhabi,,Not Furnished,585.0,2.0,1.0,3.0,"Parking, Security, Lift, Playground",Abu Dhabi - Al Marmoom,Anggerik Villa 2 Apartment,1050.0,Apartment
14312,Abu Dhabi,2010.0,Partially Furnished,858.0,3.0,1.0,4.0,"Barbeque area, Gymnasium, Security, Minimart, Playground, Swimming Pool, Jogging Track, Parking",Abu Dhabi - Al Barsha South,Casa Suria,1285.0,Condominium
6298,Abu Dhabi,2018.0,Partially Furnished,1092.0,2.0,2.0,2.0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Air-Cond, Cooking Allowed",Abu Dhabi - Margham,Gravit8,750.0,Service Residence
8347,Abu Dhabi,,Partially Furnished,1248.0,2.0,,4.0,"Playground, Swimming Pool, Lift, Multipurpose hall, Club house, Jogging Track, Barbeque area, Minimart, Tennis Court, Parking, Security, Gymnasium, Squash Court, Sauna, Cooking Allowed, Washing Machine",Abu Dhabi - Al Kheeran,Mahkota Garden Residence Condominium,1396.0,Condominium
9486,Dubai,2022.0,Fully Furnished,1872.0,2.0,2.0,3,"Security, Gymnasium, Parking, Barbeque area, Swimming Pool, Multipurpose hall, Playground, Lift, Air-Cond, Cooking Allowed",Dubai - Umm Al Sheif,The Hipster @ Taman Desa,900.0,Condominium
10180,Abu Dhabi,2006.0,Not Furnished,780.0,2.0,1.0,4.0,"Swimming Pool, Gymnasium, Barbeque area, Jogging Track, Parking, Club house, Security, Minimart, Playground, Lift, Air-Cond, Cooking Allowed, Washing Machine",Abu Dhabi - Al Meryal,Greenview Residence,1366.0,Condominium
12661,Abu Dhabi,2016.0,Fully Furnished,1716.0,2.0,1.0,2.0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Air-Cond, Cooking Allowed, Near MRT, Washing Machine, Internet",Abu Dhabi - Mugatrah,Paloma @ Tropicana Metropark,916.0,Service Residence
3264,Abu Dhabi,,Not Furnished,780.0,2.0,1.0,3.0,"Parking, Security, Playground, Swimming Pool, Jogging Track, Cooking Allowed, Air-Cond",Abu Dhabi - Mereiyeel,Seroja Apartments,738.0,Apartment
10773,Dubai,,Not Furnished,741.0,2.0,,3,,Dubai - Zabeel,Seksyen 2 Wangsa Maju Flat Block D,750.0,Others
15670,Dubai,,Partially Furnished,1014.0,2.0,2.0,3,"Barbeque area, Security, Swimming Pool, Gymnasium, Parking, Playground, Tennis Court, Lift, Air-Cond, Cooking Allowed, Washing Machine",Dubai - Al Rigga,,853.0,Condominium
12185,Dubai,2021.0,Partially Furnished,1014.0,2.0,1.0,3,"Playground, Security, Lift, Parking, Cooking Allowed, Near MRT",Dubai - Al Twar,Platinum OUG Residence,1200.0,Condominium
17508,Dubai,2008.0,Partially Furnished,702.0,2.0,,3,"Security, Minimart, Playground, Gymnasium, Cooking Allowed",Dubai - Al Rigga,Cendana Apartment,700.0,Apartment
7753,Dubai,2000.0,Fully Furnished,1326.0,2.0,1.0,3,"Sauna, Parking, Minimart, Security, Swimming Pool, Gymnasium, Squash Court, Playground, Tennis Court, Lift, Barbeque area, Multipurpose hall, Club house, Jogging Track, Air-Cond, Cooking Allowed, Washing Machine, Near MRT",Dubai - Umm Al Sheif,Danau Idaman,980.0,Condominium
10238,Abu Dhabi,,Fully Furnished,1248.0,2.0,,4.0,,Abu Dhabi - Grayteesah,Dataran Otomobil Apartment,850.0,Apartment
3344,Dubai,,Partially Furnished,1014.0,2.0,,3,"Parking, Cooking Allowed, Air-Cond",Dubai - Umm Ramool,Pandan Jaya Apartment,900.0,Apartment
11941,Abu Dhabi,,Fully Furnished,1560.0,2.0,2.0,3.0,"Multipurpose hall, Parking, Security, Swimming Pool, Lift, Air-Cond, Washing Machine",Abu Dhabi - Lehbab,Maple Residence (Klang),880.0,Condominium
13609,Abu Dhabi,2015.0,Partially Furnished,1014.0,2.0,2.0,3.0,"Swimming Pool, Barbeque area, Multipurpose hall, Playground, Gymnasium, Jogging Track, Security",Abu Dhabi - Al Meryal,Ivory Residence,1288.0,Condominium
2395,Abu Dhabi,,Partially Furnished,663.0,2.0,1.0,3.0,"Security, Parking, Air-Cond, Cooking Allowed",Abu Dhabi - Al Yufrah,Megaria Lili Apartment,800.0,Apartment
6350,Dubai,,Fully Furnished,1599.0,2.0,1.0,3,"Swimming Pool, Security, Playground, Gymnasium, Minimart, Parking, Squash Court, Sauna, Tennis Court, Barbeque area, Lift, Air-Cond, Cooking Allowed, Washing Machine",Dubai - Al Khawaneej,,1180.0,Condominium
13339,Dubai,2015.0,Partially Furnished,1092.0,2.0,,3,"Swimming Pool, Gymnasium, Multipurpose hall, Barbeque area, Security, Playground, Sauna",Dubai - Trade Centre 1,Central Residence @ Sg Besi,1085.0,Condominium
10912,Dubai,2019.0,Fully Furnished,1716.0,2.0,2.0,3,"Tennis Court, Squash Court, Parking, Security, Gymnasium, Playground, Swimming Pool, Lift, Minimart, Air-Cond, Cooking Allowed, Washing Machine",Dubai - Al Souk Al Kabir,OHako,955.0,Service Residence
9778,Dubai,2009.0,Not Furnished,702.0,1.0,1.0,3,"Parking, Security, Lift, Playground, Minimart, Jogging Track, Multipurpose hall, Air-Cond, Cooking Allowed",Dubai - Business Bay,Sentul Utama Condominium,678.0,Condominium
17392,Abu Dhabi,,Partially Furnished,1638.0,1.0,1.0,2.0,,Abu Dhabi - Enkhali,Highpark Suites,603.0,Condominium
520,Abu Dhabi,2018.0,Fully Furnished,1404.0,2.0,2.0,2.0,"Parking, Security, Lift, Playground, Swimming Pool, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Air-Cond, Cooking Allowed, Washing Machine",Abu Dhabi - Al Hebiah,Third Avenue,900.0,Condominium
17496,Dubai,,Partially Furnished,780.0,2.0,1.0,3,"Parking, Security, Lift, Playground, Barbeque area, Multipurpose hall, Cooking Allowed, Near MRT",Dubai - Al Dhagaya,Tasikmas,805.0,Apartment
12178,Abu Dhabi,,Not Furnished,780.0,1.0,1.0,3.0,"Security, Jogging Track, Barbeque area, Multipurpose hall, Swimming Pool, Gymnasium",Abu Dhabi - Al Yufrah,Villa Pavilion,937.0,Condominium
5260,Abu Dhabi,,Partially Furnished,1014.0,2.0,,3.0,"Playground, Parking, Security",Abu Dhabi - Al Mankhool,Tulip Apartment,850.0,Apartment
3575,Abu Dhabi,2018.0,Fully Furnished,1638.0,2.0,2.0,2.0,,Abu Dhabi - Grayteesah,Emira Residence @ Shah Alam,883.0,Condominium
7400,Abu Dhabi,,Not Furnished,1014.0,2.0,2.0,3.0,"Parking, Swimming Pool, Jogging Track, Security, Gymnasium",Abu Dhabi - Al Meryal,Saville @ Kajang,855.0,Service Residence
13993,Dubai,,Not Furnished,936.0,2.0,,3,"Parking, Jogging Track, Playground, Gymnasium, Security, Swimming Pool, Minimart, Lift",Dubai - Corniche Deira,Residensi Pandanmas 2,900.0,Condominium
2473,Dubai,2020.0,Partially Furnished,1403.22,2.0,2.0,3,"Swimming Pool, Tennis Court, Minimart, Gymnasium, Parking, Security, Playground, Squash Court, Lift, Sauna, Air-Cond, Cooking Allowed, Near MRT, Washing Machine",Dubai - Al Ttay,Platinum Splendor Residensi Semarak,926.0,Condominium
7470,Abu Dhabi,,Partially Furnished,1794.0,3.0,2.0,3.0,"Parking, Security, Swimming Pool, Lift, Playground, Gymnasium, Multipurpose hall, Air-Cond, Cooking Allowed, Near MRT",Abu Dhabi - Grayteesah,i-Residence @ i-City,1357.0,Service Residence
17086,Dubai,2023.0,Fully Furnished,3588.0,3.0,2.0,4,"Playground, Parking, Security, Gymnasium, Multipurpose hall, Swimming Pool, Jogging Track, Lift, Barbeque area, Air-Cond, Cooking Allowed, Near MRT",Dubai - Al Khabisi,The Goodwood Residence,1184.0,Service Residence
8751,Abu Dhabi,2010.0,Fully Furnished,1053.0,2.0,,3.0,"Playground, Security, Jogging Track, Swimming Pool, Gymnasium, Tennis Court, Sauna, Parking",Abu Dhabi - Al Lesaily,Magna Ville Condominium,1200.0,Condominium
13688,Abu Dhabi,,Partially Furnished,1170.0,1.0,1.0,2.0,"Multipurpose hall, Parking, Jogging Track, Security, Playground, Swimming Pool, Gymnasium",Abu Dhabi - Nadd Hessa,Utropolis Serviced Apartment 2,670.0,Condominium
18300,Dubai,,Fully Furnished,1560.0,1.0,1.0,1,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Club house, Air-Cond, Cooking Allowed, Washing Machine, Near MRT",Dubai - Al Khawaneej,Kuala Lumpur,500.0,Service Residence
866,Dubai,2020.0,Partially Furnished,1092.0,2.0,1.0,3,"Parking, Playground, Gymnasium, Barbeque area, Multipurpose hall, Swimming Pool, Security, Lift, Minimart, Jogging Track, Cooking Allowed, Near MRT",Dubai - Business Bay,Sky Awani 2 Residence,850.0,Condominium
6325,Dubai,,Fully Furnished,1521.0,1.0,1.0,3,"Security, Minimart, Parking, Barbeque area, Swimming Pool, Gymnasium, Air-Cond, Cooking Allowed",Dubai - Al Ttay,Gurney Heights,807.0,Condominium
18075,Dubai,2018.0,Fully Furnished,1248.0,1.0,1.0,2,"Parking, Playground, Jogging Track, Gymnasium, Lift, Security, Swimming Pool, Barbeque area, Multipurpose hall",Dubai - Abu Hail,Arte Plus Jalan Ampang,650.0,Service Residence
4245,Abu Dhabi,2016.0,Fully Furnished,897.0,1.0,1.0,1.0,"Parking, Security, Multipurpose hall, Playground, Swimming Pool, Gymnasium, Barbeque area, Lift",Abu Dhabi - Al Yufrah,Galleria Equine Park,450.0,Service Residence
